item_number,district,location,disposition,signal_type,signal_description,occurred_date_time,charge_code,charge_description,offender_race,offender_gender,offender_age,offender_number,person_type,victim_race,victim_gender,victim_age,victim_number,victim_fatal_status,hate_crime,report_type,year,offenderid,offenderstatus,persontype,Signal Code
B-30010-21,6,S Claiborne Av & 1st St,OPEN,95G,ILLEGAL CARRYING OF A GUN,2021-02-24 10:57:00,14 95,ILLEGAL CARRYING OF WEAPON,BLACK,MALE,51.0,1.0,,,,,1.0,Non-fatal,,Supplemental Report,2021,670647.0,ARRESTED,VICTIM,95G
B-30010-21,6,S Claiborne Av & 1st St,OPEN,95G,ILLEGAL CARRYING OF A GUN,2021-02-24 10:57:00,14 95.1,POSSESSION OF FIREARM BY FELON,BLACK,MALE,51.0,1.0,,,,,1.0,Non-fatal,,Supplemental Report,2021,670647.0,ARRESTED,VICTIM,21
B-30010-21,6,S Claiborne Av & 1st St,OPEN,95G,ILLEGAL CARRYING OF A GUN,2021-02-24 10:57:00,14 95.1,POSSESSION OF FIREARM BY FELON,BLACK,MALE,51.0,1.0,,,,,1.0,Non-fatal,,Supplemental Report,2021,670647.0,ARRESTED,VICTIM,21
B-30010-21,6,S Claiborne Av & 1st St,OPEN,95G,ILLEGAL CARRYING OF A GUN,2021-02-24 10:57:00,14 95.1,POSSESSION OF FIREARM BY FELON,BLACK,MALE,51.0,1.0,,,,,1.0,Non-fatal,,Supplemental Report,2021,670647.0,ARRESTED,VICTIM,95G
A-05847-21,2,076XX Saint Charles Av,CLOSED,67,THEFT,2021-01-05 16:00:00,54 186,THEFT,BLACK,MALE,66.0,1.0,,,,,1.0,Non-fatal,,Supplemental Report,2021,670641.0,ARRESTED,VICTIM,67
B-33961-21,2,034XX S Carrollton Av,OPEN,67A,AUTO THEFT,2021-02-27 03:25:00,14 67.26,THEFT OF A MOTOR VEHICLE,BLACK,MALE,,1.0,,UNKNOWN,MALE,,1.0,Non-fatal,,Supplemental Report,2021,670658.0,,VICTIM,67A
B-33961-21,2,034XX S Carrollton Av,OPEN,67A,AUTO THEFT,2021-02-27 03:25:00,,,BLACK,MALE,,1.0,,UNKNOWN,MALE,27.0,2.0,Non-fatal,,Supplemental Report,2021,670658.0,,REPORTING PERSON,67A
C-04955-21,8,005XX Canal St,OPEN,21,MISCELLANEOUS INCIDENT,2021-03-04 18:18:00,,,,,,,,WHITE,MALE,69.0,1.0,Non-fatal,,Incident Report,2021,,,REPORTING PERSON,103-F
C-05076-21,4,013XX Southlawn St,OPEN,67A,AUTO THEFT,2021-03-04 19:40:00,14 67,THEFT,UNKNOWN,UNKNOWN,,1.0,,BLACK,MALE,20.0,1.0,Non-fatal,,Incident Report,2021,670692.0,,VICTIM,67-A
C-05076-21,4,013XX Southlawn St,OPEN,67A,AUTO THEFT,2021-03-04 19:40:00,14 69,ILLEGAL POSSESSION OF STOLEN THINGS,UNKNOWN,UNKNOWN,,1.0,,BLACK,MALE,20.0,1.0,Non-fatal,,Incident Report,2021,670692.0,,VICTIM,67-A
G-04188-21,8,008XX Bourbon St,CLOSED,60,AGGRAVATED BURGLARY,2021-07-04 05:18:00,14 62.8,RELATIVE TO HOME INVASION,WHITE,MALE,31.0,1.0,,WHITE,FEMALE,62.0,1.0,Non-fatal,,Incident Report,2021,693380.0,ARRESTED,VICTIM,60
G-04184-21,8,Tulane Av & La Salle St,OPEN,27-64J,ATTEMPTED ARMED CARJACKING,2021-07-04 05:10:00,14 (27) 64,ATTEMPT - ARMED ROBBERY,BLACK,MALE,,1.0,,UNKNOWN,MALE,31.0,1.0,Non-fatal,,Incident Report,2021,693384.0,,VICTIM,64J
G-04184-21,8,Tulane Av & La Salle St,OPEN,27-64J,ATTEMPTED ARMED CARJACKING,2021-07-04 05:10:00,14 (27) 64,ATTEMPT - ARMED ROBBERY,BLACK,MALE,,2.0,,UNKNOWN,MALE,31.0,1.0,Non-fatal,,Incident Report,2021,693385.0,,VICTIM,64J
G-04062-21,5,028XX N Claiborne Av,OPEN,34S,AGGRAVATED BATTERY (SHOOTING),2021-07-04 02:26:00,14 34,AGG. BATTERY,UNKNOWN,MALE,,1.0,,WHITE,FEMALE,19.0,1.0,Non-fatal,,Incident Report,2021,693383.0,,VICTIM,34S
G-04062-21,5,028XX N Claiborne Av,OPEN,34S,AGGRAVATED BATTERY (SHOOTING),2021-07-04 02:26:00,,,UNKNOWN,MALE,,1.0,,WHITE,FEMALE,19.0,2.0,Non-fatal,,Incident Report,2021,693383.0,,VICTIM,34S
G-04224-21,8,005XX Esplanade St,OPEN,35,SIMPLE BATTERY,2021-07-04 06:15:00,14 35,SIMPLE BATTERY,BLACK,MALE,,1.0,,UNKNOWN,MALE,35.0,1.0,Non-fatal,,Incident Report,2021,693390.0,,VICTIM,35
G-04224-21,8,005XX Esplanade St,OPEN,35,SIMPLE BATTERY,2021-07-04 06:15:00,14 56,SIMPLE CRIMINAL DAMAGE TO PROPERTY,BLACK,MALE,,1.0,,UNKNOWN,MALE,35.0,1.0,Non-fatal,,Incident Report,2021,693390.0,,VICTIM,35
G-02050-21,8,004XX Iberville St,CLOSED,65,SIMPLE ROBBERY,2021-07-02 13:20:00,14 65,SIMPLE ROBBERY,BLACK,MALE,23.0,1.0,,WHITE,FEMALE,37.0,1.0,Non-fatal,,Supplemental Report,2021,693396.0,ARRESTED,VICTIM,65
G-02050-21,8,004XX Iberville St,CLOSED,65,SIMPLE ROBBERY,2021-07-02 13:20:00,40 1023,PROHIBITED ACTS - DRUG PARAPHENALIA,BLACK,MALE,23.0,1.0,,,,,2.0,Non-fatal,,Supplemental Report,2021,693396.0,ARRESTED,VICTIM,65
G-04296-21,7,135XX Lourdes St,CLOSED,67,THEFT,2021-07-04 08:00:00,14 67,THEFT,BLACK,FEMALE,39.0,1.0,,ASIAN,MALE,65.0,1.0,Non-fatal,,Incident Report,2021,693405.0,ARRESTED,VICTIM,64
G-04296-21,7,135XX Lourdes St,CLOSED,67,THEFT,2021-07-04 08:00:00,,,BLACK,FEMALE,39.0,1.0,,ASIAN,MALE,23.0,2.0,Non-fatal,,Incident Report,2021,693405.0,ARRESTED,WITNESS,64
G-04251-21,7,Morrison Rd & Downman Rd,OPEN,21,MISCELLANEOUS INCIDENT,2021-07-04 07:00:00,,,,,,,,BLACK,MALE,68.0,1.0,Non-fatal,,Incident Report,2021,,,REPORTING PERSON,64G
G-04026-21,7,112XX Lake Forest Bd,OPEN,64J,ARMED CARJACKING,2021-07-04 01:50:00,14 64.2,CARJACKING,BLACK,MALE,,1.0,,BLACK,MALE,63.0,1.0,Non-fatal,,Supplemental Report,2021,693428.0,,VICTIM,64J
G-04026-21,7,112XX Lake Forest Bd,OPEN,64J,ARMED CARJACKING,2021-07-04 01:50:00,,,BLACK,MALE,,1.0,,BLACK,MALE,84.0,2.0,Non-fatal,,Supplemental Report,2021,693428.0,,INTERVIEW,64J
C-08991-21,6,021XX S Claiborne Av #C,CLOSED,27-62B,ATTEMPTED SIMPLE BURGLARY (BUSINESS),2021-03-07 23:15:00,14 108,RESISTING AN OFFICER,BLACK,MALE,50.0,1.0,,,,,2.0,Non-fatal,,Incident Report,2021,671138.0,ARRESTED,VICTIM,107
C-08991-21,6,021XX S Claiborne Av #C,CLOSED,27-62B,ATTEMPTED SIMPLE BURGLARY (BUSINESS),2021-03-07 23:15:00,14 (27) 62,ATTEMPT - SIMPLE BURGLARY,BLACK,MALE,50.0,1.0,,,,,1.0,Non-fatal,,Incident Report,2021,671138.0,ARRESTED,VICTIM,107
A-05332-21,7,Crowder & E I-10,OPEN,24,MEDICAL,2021-01-05 08:00:00,,,,,,,,WHITE,MALE,41.0,2.0,Non-fatal,,Incident Report,2021,,,VICTIM,27-29S
A-05332-21,7,Crowder & E I-10,OPEN,24,MEDICAL,2021-01-05 08:00:00,,,,,,,,WHITE,MALE,41.0,2.0,Non-fatal,,Incident Report,2021,,,VICTIM,29S
A-05332-21,7,Crowder & E I-10,OPEN,24,MEDICAL,2021-01-05 08:00:00,,,,,,,,BLACK,FEMALE,25.0,1.0,Non-fatal,,Incident Report,2021,,,WITNESS,27-29S
A-05332-21,7,Crowder & E I-10,OPEN,24,MEDICAL,2021-01-05 08:00:00,,,,,,,,BLACK,FEMALE,25.0,1.0,Non-fatal,,Incident Report,2021,,,WITNESS,29S
G-07301-21,4,037XX Garden Oaks Dr,OPEN,34S,AGGRAVATED BATTERY (SHOOTING),2021-07-06 15:00:00,14 34,AGG. BATTERY,UNKNOWN,UNKNOWN,,1.0,,BLACK,MALE,17.0,1.0,Non-fatal,,Incident Report,2021,693772.0,,VICTIM,34S
G-07301-21,4,037XX Garden Oaks Dr,OPEN,34S,AGGRAVATED BATTERY (SHOOTING),2021-07-06 15:00:00,,,UNKNOWN,UNKNOWN,,1.0,,BLACK,MALE,26.0,2.0,Non-fatal,,Incident Report,2021,693772.0,,INTERVIEW,34S
G-07489-21,8,002XX Loyola Av,OPEN,35,SIMPLE BATTERY,2021-07-06 14:50:00,14 34.1,SECOND DEGREE BATTERY,BLACK,MALE,,1.0,,WHITE,MALE,43.0,1.0,Non-fatal,,Incident Report,2021,693801.0,,VICTIM,35
F-37405-21,1,014XX N Claiborne Av,CLOSED,35D,SIMPLE BATTERY (DOMESTIC),2021-06-30 00:16:00,14 35.3,DOMESTIC ABUSE BATTERY - SIMPLE,BLACK,MALE,61.0,1.0,,BLACK,FEMALE,,1.0,Non-fatal,,Supplemental Report,2021,693814.0,ARRESTED,VICTIM,35-D
G-08068-21,8,005XX Canal St,OPEN,67,THEFT,2021-07-07 08:08:00,54 186,THEFT,BLACK,FEMALE,,1.0,,WHITE,FEMALE,66.0,1.0,Non-fatal,,Incident Report,2021,693818.0,,VICTIM,67
G-08093-21,3,026XX Prentiss St,OPEN,62C,SIMPLE BURGLARY (VEHICLE),2021-07-07 03:25:00,,,UNKNOWN,UNKNOWN,,1.0,,BLACK,MALE,35.0,2.0,Non-fatal,,Incident Report,2021,693827.0,,VICTIM,62C
G-08093-21,3,026XX Prentiss St,OPEN,62C,SIMPLE BURGLARY (VEHICLE),2021-07-07 03:25:00,14 56,SIMPLE CRIMINAL DAMAGE TO PROPERTY,UNKNOWN,UNKNOWN,,1.0,,,,,1.0,Non-fatal,,Incident Report,2021,693827.0,,VICTIM,62C
G-08093-21,3,026XX Prentiss St,OPEN,62C,SIMPLE BURGLARY (VEHICLE),2021-07-07 03:25:00,14 62,SIMPLE BURGLARY,UNKNOWN,UNKNOWN,,1.0,,,,,1.0,Non-fatal,,Incident Report,2021,693827.0,,VICTIM,62C
A-06012-21,3,030XX Gentilly Bd,OPEN,55,AGGRAVATED CRIMINAL DAMAGE,2021-01-05 17:44:00,14 55,AGG. CRIMINAL DAMAGE,,,,1.0,,,,,1.0,Non-fatal,,Incident Report,2021,661456.0,,VICTIM,94
A-06012-21,3,030XX Gentilly Bd,OPEN,55,AGGRAVATED CRIMINAL DAMAGE,2021-01-05 17:44:00,14 37.4,AGGRAVATED ASSAULT WITH A FIREARM,,,,1.0,,BLACK,FEMALE,,2.0,Non-fatal,,Incident Report,2021,661456.0,,VICTIM,94
A-06012-21,3,030XX Gentilly Bd,OPEN,55,AGGRAVATED CRIMINAL DAMAGE,2021-01-05 17:44:00,,,,,,1.0,,BLACK,MALE,39.0,3.0,Non-fatal,,Incident Report,2021,661456.0,,REPORTING PERSON,94
A-04707-21,5,014XX Annette St,OPEN,27-42,ATTEMPTED AGGRAVATED RAPE,2021-01-04 18:30:00,,,,,,,,UNKNOWN,FEMALE,,1.0,Non-fatal,,Incident Report,2021,,,VICTIM,62R
A-06121-21,8,005XX Bourbon St,OPEN,18,TRAFFIC INCIDENT,2021-01-05 20:03:00,32 327,SPECIAL RESTRICTIONS ON LAMPS,WHITE,MALE,19.0,1.0,,,,,1.0,Non-fatal,,Incident Report,2021,661479.0,ARRESTED,VICTIM,18
A-06121-21,8,005XX Bourbon St,OPEN,18,TRAFFIC INCIDENT,2021-01-05 20:03:00,32 53,PROPER EQUIPMENT REQUIRED,WHITE,MALE,19.0,1.0,,,,,1.0,Non-fatal,,Incident Report,2021,661479.0,ARRESTED,VICTIM,18
A-06121-21,8,005XX Bourbon St,OPEN,18,TRAFFIC INCIDENT,2021-01-05 20:03:00,47 536,VIOLATIONS OF REGISTRATION PROVISIONS,WHITE,MALE,19.0,1.0,,,,,1.0,Non-fatal,,Incident Report,2021,661479.0,ARRESTED,VICTIM,18
D-35388-21,6,015XX S Liberty St,OPEN,34S,AGGRAVATED BATTERY (SHOOTING),2021-04-26 19:25:00,14 34,AGG. BATTERY,UNKNOWN,UNKNOWN,,1.0,,BLACK,MALE,40.0,1.0,Non-fatal,,Incident Report,2021,678617.0,,VICTIM,34S
D-35388-21,6,015XX S Liberty St,OPEN,34S,AGGRAVATED BATTERY (SHOOTING),2021-04-26 19:25:00,,,UNKNOWN,UNKNOWN,,1.0,,WHITE,MALE,52.0,2.0,Non-fatal,,Incident Report,2021,678617.0,,INTERVIEW,34S
D-35388-21,6,015XX S Liberty St,OPEN,34S,AGGRAVATED BATTERY (SHOOTING),2021-04-26 19:25:00,,,UNKNOWN,UNKNOWN,,1.0,,WHITE,MALE,52.0,3.0,Non-fatal,,Incident Report,2021,678617.0,,INTERVIEW,34S
D-19266-21,3,046XX Chef Menteur Hw,OPEN,34S,AGGRAVATED BATTERY (SHOOTING),2021-04-14 22:38:00,14 95.E,ILLEGAL CARRYING OF A WEAPON WHILE IN POSSESSION OF NARCOTICS,BLACK,MALE,20.0,1.0,,,,,1.0,Non-fatal,,Supplemental Report,2021,678637.0,,VICTIM,34-S
D-19266-21,3,046XX Chef Menteur Hw,OPEN,34S,AGGRAVATED BATTERY (SHOOTING),2021-04-14 22:38:00,14 95.E,ILLEGAL CARRYING OF A WEAPON WHILE IN POSSESSION OF NARCOTICS,BLACK,MALE,20.0,1.0,,,,,1.0,Non-fatal,,Supplemental Report,2021,678637.0,,VICTIM,34S
D-19266-21,3,046XX Chef Menteur Hw,OPEN,34S,AGGRAVATED BATTERY (SHOOTING),2021-04-14 22:38:00,40 966,PROHIBITED ACTS--SCHEDULE I DRUGS,BLACK,MALE,20.0,1.0,,,,,1.0,Non-fatal,,Supplemental Report,2021,678637.0,,VICTIM,34-S
D-19266-21,3,046XX Chef Menteur Hw,OPEN,34S,AGGRAVATED BATTERY (SHOOTING),2021-04-14 22:38:00,40 966,PROHIBITED ACTS--SCHEDULE I DRUGS,BLACK,MALE,20.0,1.0,,,,,1.0,Non-fatal,,Supplemental Report,2021,678637.0,,VICTIM,34S
D-36020-21,3,062XX Elysian Fields Av,OPEN,67S,SHOPLIFTING,2021-04-27 08:37:00,,,UNKNOWN,MALE,,1.0,,,,,1.0,Non-fatal,,Incident Report,2021,678679.0,,VICTIM,67S
D-36020-21,3,062XX Elysian Fields Av,OPEN,67S,SHOPLIFTING,2021-04-27 08:37:00,14 67,THEFT,UNKNOWN,MALE,,1.0,,WHITE,FEMALE,32.0,2.0,Non-fatal,,Incident Report,2021,678679.0,,VICTIM,67S
B-16940-21,4,035XX General De Gaulle Dr,CLOSED,67A,AUTO THEFT,2021-02-14 00:01:00,14 69,ILLEGAL POSSESSION OF STOLEN THINGS,BLACK,MALE,16.0,1.0,,UNKNOWN,MALE,31.0,1.0,Non-fatal,,Supplemental Report,2021,678714.0,ARRESTED,VICTIM,67 A
B-16940-21,4,035XX General De Gaulle Dr,CLOSED,67A,AUTO THEFT,2021-02-14 00:01:00,14 95.8,POSSESSION OF FIREARM BY JUVENILE,BLACK,MALE,16.0,1.0,,,,,2.0,Non-fatal,,Supplemental Report,2021,678714.0,ARRESTED,VICTIM,67 A
B-16940-21,4,035XX General De Gaulle Dr,CLOSED,67A,AUTO THEFT,2021-02-14 00:01:00,14 95.8,POSSESSION OF FIREARM BY JUVENILE,BLACK,MALE,16.0,1.0,,,,,2.0,Non-fatal,,Supplemental Report,2021,678714.0,ARRESTED,VICTIM,67 A
G-03261-21,6,Eve & S White,CLOSED,34S,AGGRAVATED BATTERY (SHOOTING),2021-07-03 13:00:00,14 34.7,AGG. SECOND DEGREE BATTERY,BLACK,MALE,40.0,1.0,,BLACK,MALE,20.0,1.0,Non-fatal,,Supplemental Report,2021,701096.0,ARRESTED,VICTIM,34S
G-03261-21,6,Eve & S White,CLOSED,34S,AGGRAVATED BATTERY (SHOOTING),2021-07-03 13:00:00,14 34.7,AGG. SECOND DEGREE BATTERY,BLACK,MALE,40.0,1.0,,BLACK,MALE,20.0,1.0,Non-fatal,,Supplemental Report,2021,701096.0,ARRESTED,VICTIM,34S
G-03261-21,6,Eve & S White,CLOSED,34S,AGGRAVATED BATTERY (SHOOTING),2021-07-03 13:00:00,14 34.7,AGG. SECOND DEGREE BATTERY,BLACK,MALE,40.0,1.0,,BLACK,MALE,20.0,1.0,Non-fatal,,Supplemental Report,2021,701096.0,ARRESTED,VICTIM,34S
G-03261-21,6,Eve & S White,CLOSED,34S,AGGRAVATED BATTERY (SHOOTING),2021-07-03 13:00:00,14 34.7,AGG. SECOND DEGREE BATTERY,BLACK,MALE,40.0,1.0,,BLACK,MALE,20.0,1.0,Non-fatal,,Supplemental Report,2021,701096.0,ARRESTED,VICTIM,34S
G-03261-21,6,Eve & S White,CLOSED,34S,AGGRAVATED BATTERY (SHOOTING),2021-07-03 13:00:00,14 34.7,AGG. SECOND DEGREE BATTERY,BLACK,MALE,40.0,1.0,,BLACK,MALE,20.0,1.0,Non-fatal,,Supplemental Report,2021,701096.0,ARRESTED,VICTIM,34S
G-03261-21,6,Eve & S White,CLOSED,34S,AGGRAVATED BATTERY (SHOOTING),2021-07-03 13:00:00,14 95.1,POSSESSION OF FIREARM BY FELON,BLACK,MALE,40.0,1.0,,,,,2.0,Non-fatal,,Supplemental Report,2021,701096.0,ARRESTED,VICTIM,34S
G-03261-21,6,Eve & S White,CLOSED,34S,AGGRAVATED BATTERY (SHOOTING),2021-07-03 13:00:00,14 95.1,POSSESSION OF FIREARM BY FELON,BLACK,MALE,40.0,1.0,,,,,2.0,Non-fatal,,Supplemental Report,2021,701096.0,ARRESTED,VICTIM,34S
G-03261-21,6,Eve & S White,CLOSED,34S,AGGRAVATED BATTERY (SHOOTING),2021-07-03 13:00:00,14 95.1,POSSESSION OF FIREARM BY FELON,BLACK,MALE,40.0,1.0,,,,,2.0,Non-fatal,,Supplemental Report,2021,701096.0,ARRESTED,VICTIM,34S
G-03261-21,6,Eve & S White,CLOSED,34S,AGGRAVATED BATTERY (SHOOTING),2021-07-03 13:00:00,14 95.1,POSSESSION OF FIREARM BY FELON,BLACK,MALE,40.0,1.0,,,,,2.0,Non-fatal,,Supplemental Report,2021,701096.0,ARRESTED,VICTIM,34S
G-03261-21,6,Eve & S White,CLOSED,34S,AGGRAVATED BATTERY (SHOOTING),2021-07-03 13:00:00,14 95.1,POSSESSION OF FIREARM BY FELON,BLACK,MALE,40.0,1.0,,,,,2.0,Non-fatal,,Supplemental Report,2021,701096.0,ARRESTED,VICTIM,34S
H-05921-21,8,Dauphine St & Iberville St,CLOSED,966,DRUG LAW VIOLATION,2021-08-05 19:55:00,54 505,POSSESSION OF MARIJUANA (1ST OFFENSE),BLACK,MALE,31.0,1.0,,,,,2.0,Non-fatal,,Incident Report,2021,701099.0,ARRESTED,VICTIM,21
H-05921-21,8,Dauphine St & Iberville St,CLOSED,966,DRUG LAW VIOLATION,2021-08-05 19:55:00,14 108.1,FLIGHT FROM AN OFFICER,BLACK,MALE,31.0,1.0,,,,,1.0,Non-fatal,,Incident Report,2021,701099.0,ARRESTED,VICTIM,21
H-05921-21,8,Dauphine St & Iberville St,CLOSED,966,DRUG LAW VIOLATION,2021-08-05 19:55:00,,,BLACK,MALE,31.0,1.0,,BLACK,MALE,26.0,3.0,Non-fatal,,Incident Report,2021,701099.0,ARRESTED,WITNESS,21
H-05696-21,6,029XX S Claiborne Av #400,OPEN,67S,SHOPLIFTING,2021-08-05 16:29:00,14 67,THEFT,BLACK,FEMALE,,1.0,,,,,1.0,Non-fatal,,Incident Report,2021,701105.0,,VICTIM,66
H-05696-21,6,029XX S Claiborne Av #400,OPEN,67S,SHOPLIFTING,2021-08-05 16:29:00,,,BLACK,FEMALE,,1.0,,WHITE,FEMALE,31.0,2.0,Non-fatal,,Incident Report,2021,701105.0,,REPORTING PERSON,66
H-05696-21,6,029XX S Claiborne Av #400,OPEN,67S,SHOPLIFTING,2021-08-05 16:29:00,14 67,THEFT,BLACK,FEMALE,,2.0,,,,,1.0,Non-fatal,,Incident Report,2021,701106.0,,VICTIM,66
H-05696-21,6,029XX S Claiborne Av #400,OPEN,67S,SHOPLIFTING,2021-08-05 16:29:00,,,BLACK,FEMALE,,2.0,,WHITE,FEMALE,31.0,2.0,Non-fatal,,Incident Report,2021,701106.0,,REPORTING PERSON,66
H-06051-21,5,N Claiborne Av & Tupelo St,OPEN,107,SUSPICIOUS PERSON,2021-08-05 23:00:00,,,,,,,,UNKNOWN,UNKNOWN,,1.0,Non-fatal,,Incident Report,2021,,,REPORTING PERSON,107
G-27628-21,1,019XX Saint Ann St #223C,OPEN,65,SIMPLE ROBBERY,2021-07-22 01:30:00,14 70.4,ACCESS DEVICE FRAUD,BLACK,FEMALE,35.0,1.0,,WHITE,MALE,31.0,1.0,Non-fatal,,Supplemental Report,2021,719435.0,,VICTIM,65
H-13027-21,2,Belfast St & Hollygrove St,CLOSED,95G,ILLEGAL CARRYING OF A GUN,2021-08-11 12:35:00,14 95,ILLEGAL CARRYING OF WEAPON,BLACK,MALE,19.0,1.0,,,,,1.0,Non-fatal,,Supplemental Report,2021,719437.0,ARRESTED,VICTIM,95G
H-13027-21,2,Belfast St & Hollygrove St,CLOSED,95G,ILLEGAL CARRYING OF A GUN,2021-08-11 12:35:00,14 108,RESISTING AN OFFICER,BLACK,MALE,19.0,1.0,,,,,1.0,Non-fatal,,Supplemental Report,2021,719437.0,ARRESTED,VICTIM,95G
K-36349-21,5,020XX N Prieur St,CLOSED,966,DRUG LAW VIOLATION,2021-11-30 18:45:00,14 95,ILLEGAL CARRYING OF WEAPON,BLACK,MALE,23.0,1.0,,,,,1.0,Non-fatal,,Incident Report,2021,719465.0,ARRESTED,VICTIM,21
K-36349-21,5,020XX N Prieur St,CLOSED,966,DRUG LAW VIOLATION,2021-11-30 18:45:00,14 95.E,ILLEGAL CARRYING OF A WEAPON WHILE IN POSSESSION OF NARCOTICS,BLACK,MALE,23.0,1.0,,,,,1.0,Non-fatal,,Incident Report,2021,719465.0,ARRESTED,VICTIM,21
K-36349-21,5,020XX N Prieur St,CLOSED,966,DRUG LAW VIOLATION,2021-11-30 18:45:00,14 108,RESISTING AN OFFICER,BLACK,MALE,23.0,1.0,,,,,1.0,Non-fatal,,Incident Report,2021,719465.0,ARRESTED,VICTIM,21
K-36349-21,5,020XX N Prieur St,CLOSED,966,DRUG LAW VIOLATION,2021-11-30 18:45:00,40 967,PROHIBITED ACTS-- SCHEDULE II DRUGS,BLACK,MALE,23.0,1.0,,,,,1.0,Non-fatal,,Incident Report,2021,719465.0,ARRESTED,VICTIM,21
K-36349-21,5,020XX N Prieur St,CLOSED,966,DRUG LAW VIOLATION,2021-11-30 18:45:00,40 966,PROHIBITED ACTS--SCHEDULE I DRUGS,BLACK,MALE,23.0,1.0,,,,,1.0,Non-fatal,,Incident Report,2021,719465.0,ARRESTED,VICTIM,21
K-33404-21,3,039XX General Haig St,CLOSED,67A,AUTO THEFT,2021-11-28 04:13:00,14 68.4,UNAUTHORIZED USE OF A MOTOR VEHICLE,BLACK,MALE,19.0,1.0,,WHITE,MALE,47.0,1.0,Non-fatal,,Supplemental Report,2021,719474.0,ARRESTED,VICTIM,67A
K-33404-21,3,039XX General Haig St,CLOSED,67A,AUTO THEFT,2021-11-28 04:13:00,14 69,ILLEGAL POSSESSION OF STOLEN THINGS,BLACK,MALE,19.0,1.0,,WHITE,MALE,47.0,1.0,Non-fatal,,Supplemental Report,2021,719474.0,ARRESTED,VICTIM,67A
K-33404-21,3,039XX General Haig St,CLOSED,67A,AUTO THEFT,2021-11-28 04:13:00,14 108,RESISTING AN OFFICER,BLACK,MALE,19.0,1.0,,,,,2.0,Non-fatal,,Supplemental Report,2021,719474.0,ARRESTED,VICTIM,67A
K-33404-21,3,039XX General Haig St,CLOSED,67A,AUTO THEFT,2021-11-28 04:13:00,14 92,CONTRIBUTING TO DELINQUENCY (MINOR),BLACK,MALE,19.0,1.0,,,,,2.0,Non-fatal,,Supplemental Report,2021,719474.0,ARRESTED,VICTIM,67A
K-33404-21,3,039XX General Haig St,CLOSED,67A,AUTO THEFT,2021-11-28 04:13:00,14 69,ILLEGAL POSSESSION OF STOLEN THINGS,BLACK,MALE,14.0,2.0,,WHITE,MALE,47.0,1.0,Non-fatal,,Supplemental Report,2021,719475.0,ARRESTED,VICTIM,67A
K-33404-21,3,039XX General Haig St,CLOSED,67A,AUTO THEFT,2021-11-28 04:13:00,14 68.4,UNAUTHORIZED USE OF A MOTOR VEHICLE,BLACK,MALE,14.0,2.0,,WHITE,MALE,47.0,1.0,Non-fatal,,Supplemental Report,2021,719475.0,ARRESTED,VICTIM,67A
K-33404-21,3,039XX General Haig St,CLOSED,67A,AUTO THEFT,2021-11-28 04:13:00,14 108,RESISTING AN OFFICER,BLACK,MALE,14.0,2.0,,,,,2.0,Non-fatal,,Supplemental Report,2021,719475.0,ARRESTED,VICTIM,67A
K-33404-21,3,039XX General Haig St,CLOSED,67A,AUTO THEFT,2021-11-28 04:13:00,14 69,ILLEGAL POSSESSION OF STOLEN THINGS,BLACK,FEMALE,15.0,3.0,,WHITE,MALE,47.0,1.0,Non-fatal,,Supplemental Report,2021,719492.0,ARRESTED,VICTIM,67A
K-33404-21,3,039XX General Haig St,CLOSED,67A,AUTO THEFT,2021-11-28 04:13:00,14 68.4,UNAUTHORIZED USE OF A MOTOR VEHICLE,BLACK,FEMALE,15.0,3.0,,WHITE,MALE,47.0,1.0,Non-fatal,,Supplemental Report,2021,719492.0,ARRESTED,VICTIM,67A
K-33404-21,3,039XX General Haig St,CLOSED,67A,AUTO THEFT,2021-11-28 04:13:00,,,BLACK,FEMALE,15.0,3.0,,,,,2.0,Non-fatal,,Supplemental Report,2021,719492.0,ARRESTED,VICTIM,67A
K-29717-21,3,046XX Orleans Av,OPEN,65J,UNARMED CARJACKING,2021-11-24 21:25:00,14 67.26,THEFT OF A MOTOR VEHICLE,BLACK,MALE,,1.0,,WHITE,FEMALE,58.0,1.0,Non-fatal,,Supplemental Report,2021,719476.0,,VICTIM,65J
K-29717-21,3,046XX Orleans Av,OPEN,65J,UNARMED CARJACKING,2021-11-24 21:25:00,14 67.26,THEFT OF A MOTOR VEHICLE,BLACK,MALE,,2.0,,WHITE,FEMALE,58.0,1.0,Non-fatal,,Supplemental Report,2021,719477.0,,VICTIM,65J
K-28761-21,6,S Johnson St & 3rd St,OPEN,64J,ARMED CARJACKING,2021-11-24 00:45:00,14 64.2,CARJACKING,UNKNOWN,UNKNOWN,,1.0,,WHITE,MALE,30.0,1.0,Non-fatal,,Supplemental Report,2021,719478.0,,VICTIM,64J
G-26842-21,8,Esplanade Av & Dauphine St,OPEN,34S,AGGRAVATED BATTERY (SHOOTING),2021-07-22 03:20:00,,,ASIAN,MALE,43.0,1.0,,WHITE,MALE,35.0,2.0,Non-fatal,,Supplemental Report,2021,719484.0,ARRESTED,INTERVIEW,34S
G-26842-21,8,Esplanade Av & Dauphine St,OPEN,34S,AGGRAVATED BATTERY (SHOOTING),2021-07-22 03:20:00,,,ASIAN,MALE,43.0,1.0,,WHITE,MALE,35.0,2.0,Non-fatal,,Supplemental Report,2021,719484.0,ARRESTED,INTERVIEW,34S
